TimeMs,00:1c:f0:cb:ec:92.APRSSI
1305239542788,-70
1305239543355,-70
1305239543888,-68
1305239544474,-68
1305239545030,-71
1305239545954,-69
1305239546494,-69
1305239547059,-69
1305239547594,-73
1305239548188,-69
1305239548765,-66
1305239549334,-70
1305239549883,-70
1305239550447,-69
1305239551043,-71
1305239551586,-70
1305239552182,-68
1305239552749,-68
1305239553335,-69
1305239553891,-68
1305239554490,-68
1305239555066,-72
1305239555603,-72
1305239556176,-67
1305239556743,-69
1305239557281,-70
1305239558078,-69
1305239558697,-69
1305239559302,-70
1305239559840,-71
1305239560432,-67
1305239561038,-69
1305239561628,-70
1305239562175,-68
1305239562754,-66
1305239563380,-69
1305239563933,-69
1305239564538,-68
1305239565125,-68
1305239565667,
1305239566234,-69
1305239566813,-69
1305239567411,-69
1305239567962,-70
1305239568539,-68
1305239569116,-70
1305239569697,-72
1305239570234,-69
1305239570836,-67
1305239571421,-71
1305239571994,-69
1305239572574,-68
1305239573140,-69
1305239573756,-69
1305239574296,-67
1305239574883,-69
1305239575452,-70
1305239576009,-70
1305239576613,-67
1305239577183,-70
1305239577736,-70
1305239578265,-68
1305239578855,-70
1305239579452,-69
1305239580056,-70
1305239580662,-68
1305239581232,-71
1305239581846,-70
1305239582378,-69
1305239583197,-66
1305239583770,-70
1305239584329,-70
1305239584893,-69
1305239585468,-68
1305239586009,-70
1305239586593,-67
1305239587168,-67
1305239587732,-68
1305239588269,-69
1305239588861,-67
1305239589451,-68
1305239590018,-69
1305239590564,-68
1305239591131,-71
1305239591690,-70
1305239592225,-68
1305239592824,-68
1305239593407,-70
1305239593976,-69
1305239594575,-69
1305239595169,-71
1305239595760,-70
1305239596328,-69
1305239596942,-71
1305239597519,-71
1305239598087,-68
1305239598634,-68
1305239599213,-70
1305239599787,-67
1305239600326,-68
1305239600908,-71
1305239601467,-69
1305239602032,-67
1305239602575,-68
1305239603175,-69
1305239603751,-68
1305239604285,-68
1305239604881,-70
1305239605440,-67
1305239605978,-68
1305239606875,-69
1305239607435,-70
1305239608012,-71
1305239608574,-67
1305239609167,-70
1305239609953,-69
1305239610526,-69
1305239611123,-70
1305239611717,-67
1305239612292,-69
1305239612844,-68
1305239613425,-68
1305239613979,-71
1305239614520,-67
1305239615123,-68
1305239615686,-69
1305239616250,-70
1305239616807,-66
1305239617387,-72
1305239618163,-70
1305239618728,-71
1305239619296,-67
1305239619873,-68
1305239620454,-69
1305239621031,-67
1305239621604,-68
1305239622171,-69
1305239622742,-67
1305239623317,-66
1305239623877,-70
1305239624428,
1305239624974,-66
1305239625514,
1305239626086,-68
1305239626628,-67
1305239627224,-67
1305239627792,-70
1305239628389,
1305239628951,-66
1305239629672,-69
1305239630244,-69
1305239630797,-65
1305239631412,-67
1305239631983,-70
1305239632514,-65
1305239633120,-66
1305239633701,-71
1305239634268,-69
1305239634843,-67
1305239635448,-71
1305239636033,-70
1305239636599,-67
1305239637184,-65
1305239637762,-70
1305239638344,-71
1305239638896,-66
1305239639499,-66
1305239640089,-68
1305239640659,-65
1305239641337,-66
1305239641909,-70
1305239642496,-71
1305239643051,-67
1305239643621,-70
1305239644207,-72
1305239644747,-67
1305239645339,-67
1305239645919,-71
1305239646466,-66
1305239647017,-67
1305239647633,-71
1305239648206,-68
1305239648764,-68
1305239649355,
1305239649952,-69
1305239650547,-67
1305239651131,-67
1305239651714,-70
1305239652301,-72
1305239653377,-67
1305239653940,-71
1305239654553,-67
1305239655128,-66
1305239655704,-71
1305239656284,-68
1305239656859,-66
1305239657475,-69
1305239658065,-71
1305239658643,-67
1305239659188,-70
1305239659761,-71
1305239660332,-67
1305239660883,-66
1305239661483,-70
1305239662074,-67
1305239662645,-68
1305239663213,-70
1305239663774,-71
1305239664366,-68
1305239665060,
1305239665632,-70
1305239666253,-70
1305239666815,-70
1305239667377,-69
1305239667950,-70
1305239668537,-66
1305239669091,-68
1305239669738,-71
1305239670313,-71
1305239670888,-68
1305239671435,-70
1305239672008,-70
1305239672592,-68
1305239673129,-68
1305239673726,-68
1305239674318,-66
1305239674888,-67
1305239675434,-72
1305239676005,-66
1305239676596,-67
1305239677136,-72
1305239677720,-70
1305239678309,-67
1305239679064,-68
1305239679608,-66
1305239680174,-70
1305239680739,-70
1305239681271,
1305239681831,-70
1305239682367,-68
1305239682941,-70
1305239683484,-69
1305239684099,-66
1305239684676,-67
1305239685242,-70
1305239685834,-68
1305239686393,-68
1305239686953,-69
1305239687485,-70
1305239688045,-67
1305239688706,-70
1305239689262,-69
1305239689852,-67
1305239690433,-68
1305239690995,-68
1305239691546,-68
1305239692155,-68
1305239692715,-70
1305239693283,-69
1305239693884,-66
1305239694457,-68
1305239695060,-70
1305239695616,-71
1305239696213,-67
1305239696794,-70
1305239697346,-70
1305239697937,-67
1305239698508,-69
1305239699075,-73
1305239699650,-67
1305239700245,-68
1305239700815,-69
1305239701398,-67
1305239702005,-68
1305239702574,-67
1305239703131,-68
1305239703669,-66
1305239704271,-69
1305239704858,-70
1305239705388,-71
1305239705982,-66
1305239706573,-70
1305239707168,-71
1305239707748,-67
1305239708330,-71
1305239708898,-69
1305239709486,-67
1305239710089,-66
1305239710657,-70
1305239711242,-69
1305239711789,-68
1305239712417,-71
1305239712983,-71
1305239713520,-66
1305239714102,-70
1305239714675,-70
1305239715242,-67
1305239715792,-67
1305239716405,-71
1305239716975,-67
1305239717525,-68
1305239718073,-69
1305239718676,-69
1305239719268,-66
1305239719834,-66
1305239720418,-69
1305239720973,-67
1305239721531,-67
1305239722088,-71
1305239722658,-70
1305239723238,-66
1305239723843,-71
1305239724404,-70
1305239724972,-67
1305239725550,-69
1305239726133,-69
1305239726720,-67
1305239727315,-65
1305239727866,-68
1305239728470,-69
1305239729024,-66
1305239729582,-70
1305239730134,-70
1305239730716,-67
1305239731296,-67
1305239731832,-69
1305239732454,-67
1305239733032,-66
1305239733612,-69
1305239734192,-68
1305239734775,-68
1305239735315,-69
1305239735848,-69
1305239736437,-70
1305239737004,-68
1305239737576,-69
1305239738128,-68
1305239738722,-67
1305239739311,-70
1305239739848,-68
1305239740393,-67
1305239740962,-70
1305239741551,-68
1305239742128,-68
1305239742716,-67
1305239743292,-69
1305239743854,-69
1305239744411,-68
1305239744972,-70
1305239745559,-66
1305239746106,-66
1305239746694,-68
1305239747236,-69
1305239747816,-67
1305239748373,-69
1305239749144,-69
1305239749700,-67
1305239750251,-68
1305239750842,-71
1305239751408,-70
1305239751969,-67
1305239752530,-68
1305239753109,-69
1305239753659,-68
1305239754216,-71
1305239754805,-68
1305239755371,-68
1305239755946,-67
1305239756494,-69
1305239757060,-68
1305239757635,-65
1305239758198,-69
1305239758844,-69
1305239759421,-67
1305239760025,-68
1305239760593,-69
1305239761168,-68
1305239761764,-67
1305239762316,-69
1305239762906,-69
1305239763479,-68
1305239764053,-68
1305239764587,-70
1305239765123,-68
1305239765687,-72
1305239766238,-70
1305239766820,-66
1305239767420,-67
1305239768008,
1305239768564,-69
1305239769163,-67
1305239769760,-70
1305239770308,-70
1305239771355,-71
1305239771935,-69
1305239772484,-68
1305239773071,-69
1305239773646,-70
1305239774218,-68
1305239774766,-68
1305239775350,-68
1305239775890,-69
1305239776448,-67
1305239777035,-68
1305239777616,
1305239778188,-68
1305239778738,-69
1305239779317,-68
1305239779893,-68
1305239780436,-67
1305239781035,-70
1305239781576,-67
1305239782192,-67
1305239782806,-69
1305239783405,-71
1305239783962,
1305239784514,-68
1305239785089,-73
1305239785644,-67
1305239786205,-68
1305239786771,-71
1305239787355,-67
1305239787933,-67
1305239788492,-68
1305239789093,-70
1305239789678,-67
1305239790254,-68
1305239790814,-70
1305239791413,-68
1305239792000,-66
1305239792560,-68
1305239793122,-70
1305239793668,-68
1305239794775,-72
1305239795387,-69
1305239795958,-69
1305239796526,-69
1305239797128,-68
1305239797695,-66
1305239798285,-69
1305239798843,-70
1305239799416,-66
1305239800007,-70
1305239800567,-69
1305239801112,-67
1305239801693,-69
1305239802279,-69
1305239802839,-67
1305239803434,-68
1305239803992,-69
1305239804547,-68
1305239805088,-67
1305239805662,-71
1305239806252,-68
1305239806802,-67
1305239807408,-70
1305239807969,-70
1305239808566,-68
1305239809127,-65
1305239809699,-72
1305239810300,-71
1305239810865,-69
1305239811466,-70
1305239812057,-70
1305239812614,-67
1305239813149,-70
1305239813721,-69
1305239814288,-67
1305239814830,-69
1305239815420,-70
1305239815985,-67
1305239816569,-67
1305239817143,-72
1305239817935,-72
1305239818485,-68
1305239819045,-66
1305239819635,-70
1305239820190,-68
1305239820774,-67
1305239821308,-70
1305239821867,-69
1305239822415,-67
1305239822980,-70
1305239823574,-70
1305239824141,-67
1305239824697,-68
1305239825250,-70
1305239825828,-67
1305239826430,-68
1305239826975,-71
1305239827556,-71
1305239828123,-67
1305239828696,-70
1305239829392,-71
1305239829991,-66
1305239830563,
1305239831104,-71
1305239831689,
1305239832304,-67
1305239832867,-71
1305239833421,-70
1305239833983,-67
1305239834536,-66
1305239835079,-69
1305239835687,-67
1305239836280,-67
1305239836863,-72
1305239837420,-69
1305239837991,-66
1305239838555,-70
1305239839089,-71
1305239839707,-67
1305239840296,-68
1305239840894,-70
1305239841532,-70
1305239842117,-68
1305239842728,-71
1305239843275,-70
1305239843873,-68
1305239844433,-67
1305239845002,-69
1305239845563,
1305239846131,-69
1305239846677,-72
1305239847242,-71
1305239847838,-68
1305239848410,-71
1305239848986,-73
1305239849533,-68
1305239850139,-69
1305239850737,-70
1305239851287,-70
1305239851920,-68
1305239852490,-69
1305239853080,-71
1305239853647,-68
1305239854269,-69
1305239854831,-71
1305239855409,-69
1305239856005,-68
1305239856660,-67
1305239857249,-70
1305239857808,
1305239858401,-67
1305239858976,-70
1305239859519,-73
1305239860119,-66
1305239860664,-67
1305239861234,-68
1305239861771,-68
1305239862351,-68
1305239862912,-71
1305239863453,-67
1305239864069,-68
1305239864625,-70
1305239865199,-68
1305239865753,-67
1305239866337,-69
1305239866941,-71
1305239867489,-66
1305239868097,-71
1305239868996,-67
1305239869552,-71
1305239870138,-71
1305239870692,-69
1305239871264,-71
1305239871803,-70
1305239872374,-65
1305239872955,-72
1305239873579,-69
1305239874129,-69
1305239874708,-68
1305239875295,-70
1305239875851,-67
1305239876421,-68
1305239876981,-72
1305239877514,-70
1305239878091,-67
1305239878663,-71
1305239879247,-71
1305239879819,-67
1305239880365,-68
1305239880949,-71
1305239881520,-67
1305239882077,-68
1305239882643,-69
1305239883215,-68
1305239883759,-68
1305239884353,-68
1305239884899,-67
1305239885472,-67
1305239886029,-70
1305239886600,-69
1305239887156,-68
1305239887687,-70
1305239888263,-70
1305239888836,-68
1305239889413,-68
1305239889976,-71
1305239890571,-68
1305239891145,-69
1305239891688,-69
1305239892257,-71
1305239892827,-70
1305239893408,-70
1305239893960,-70
1305239894546,-69
1305239895111,-70
1305239895751,-69
1305239896304,-67
1305239896869,-68
1305239897438,-70
1305239897980,-68
1305239898571,-71
1305239899159,-70
1305239899760,-69
1305239900301,-69
1305239900862,-67
1305239901472,-70
1305239902051,-65
1305239902645,-68
1305239903211,
1305239903817,-69
1305239904357,-66
1305239904930,-71
1305239905511,-71
1305239906072,-67
1305239906726,-67
1305239907285,-70
1305239907904,-69
1305239908447,-69
1305239909039,
1305239909607,-70
1305239910178,-69
1305239910774,-68
1305239911372,-68
1305239911949,-70
1305239912492,
1305239913089,-71
1305239913656,-71
1305239914194,-70
1305239914758,-68
1305239915415,-71
1305239916005,-68
1305239916568,-70
1305239917144,-70
1305239917736,-71
1305239918291,-69
1305239918850,-69
1305239919424,-69
1305239919962,-66
1305239920499,-69
1305239921073,-70
1305239921651,-67
1305239922189,-67
1305239922787,-70
1305239923338,-68
1305239923916,-67
1305239924476,-71
1305239925073,-73
1305239925646,-66
1305239926220,-68
1305239926824,-70
1305239927399,-67
1305239927993,-68
1305239928543,-71
1305239929129,-66
1305239929687,-67
1305239930249,-69
1305239930787,-69
1305239931366,-66
1305239931898,-69
1305239932451,-70
1305239933050,-67
1305239933613,-70
1305239934174,-70
1305239934723,-67
1305239935297,-68
1305239935876,-69
1305239936435,-67
1305239937030,-66
1305239937592,-69
1305239938150,-67
1305239938721,-68
1305239939335,-69
1305239939913,-69
1305239940465,-69
1305239941048,-69
1305239941633,-70
1305239942212,-66
1305239942759,-70
1305239943347,
1305239943891,-72
1305239944458,-67
1305239945022,-70
1305239945588,-73
1305239946137,-69
1305239946813,-72
1305239947423,-72
1305239947981,-71
1305239948557,-68
1305239949132,-67
1305239949698,-69
1305239950287,-68
1305239950822,-71
1305239951415,-71
1305239951966,-72
1305239952536,-67
1305239953090,-68
1305239953659,-65
1305239954251,-66
1305239954802,-69
1305239955386,-71
1305239955969,-67
1305239956559,-67
1305239957114,-72
1305239957683,-65
1305239958245,-68
1305239958777,-69
1305239959370,-67
1305239959955,-67
1305239960598,-70
1305239961472,-68
1305239962042,-70
1305239962632,-68
1305239963169,-69
1305239963798,-69
1305239964374,-69
1305239964918,-67
1305239965510,-70
1305239966053,-70
1305239966632,-66
1305239967178,-65
1305239967757,-70
1305239968337,-66
1305239968880,-66
1305239969465,-72
1305239970065,-73
1305239970626,-66
1305239971170,-70
1305239971800,-71
1305239972346,-68
1305239973075,-66
1305239973672,-71
1305239974234,-71
1305239974841,-67
1305239975379,-70
1305239975949,-70
1305239976520,-67
1305239977067,-66
1305239977638,-71
1305239978215,-69
1305239978797,-69
1305239979339,-72
1305239979920,-67
1305239980489,-67
1305239981047,-71
1305239981645,-70
1305239982223,-68
1305239982792,-71
1305239983348,-70
1305239983887,-67
1305239984510,-68
1305239985064,-70
1305239985662,-71
1305239986232,-68
1305239986796,-72
1305239987337,-70
1305239987930,-66
1305239988503,-71
1305239989083,-72
1305239989628,-69
1305239990209,-67
1305239990789,-71
1305239991337,-69
1305239991933,-66
1305239992493,-69
1305239993030,-71
1305239993578,-67
1305239994113,-71
1305239994721,-71
1305239995288,-68
1305239995852,-69
1305239996434,-71
1305239997016,-68
1305239997553,-67
1305239998147,-70
1305239998711,-69
1305239999258,-68
1305239999862,-71
1305240000435,-68
1305240000988,-68
1305240001543,-69
1305240002121,-70
1305240002696,-68
1305240003263,-70
1305240003851,-71
1305240004439,-67
1305240005048,-70
1305240005615,-70
1305240006195,-71
1305240006758,-68
1305240007707,-70
1305240008305,-70
1305240008913,-70
1305240009466,-71
1305240010068,-67
1305240010637,-71
1305240011217,-71
1305240011971,-70
1305240012555,-68
1305240013134,-69
1305240013687,-70
1305240014269,-74
1305240014825,-66
1305240015366,-71
1305240015958,-68
1305240016520,-68
1305240017086,-69
1305240017627,-70
1305240018214,-68
1305240018824,-72
1305240019384,-71
1305240019947,-69
1305240020558,-68
1305240021138,-71
1305240021711,-71
1305240022305,-69
1305240022867,-71
1305240023453,-71
1305240023989,-67
1305240024565,-72
1305240025147,-71
1305240025685,-68
1305240026281,-69
1305240026866,-71
1305240027398,-67
1305240027957,-69
1305240028532,-69
1305240029090,-71
1305240029656,-66
1305240030294,-70
1305240031098,-69
1305240031632,-68
1305240032194,-68
1305240032773,-72
1305240033357,-71
1305240033908,-68
1305240034500,-67
1305240035065,-69
1305240035628,-68
1305240036193,
1305240036762,-69
1305240037338,-71
1305240037890,-67
1305240038467,-71
1305240039026,-69
1305240039608,-67
1305240040178,-68
1305240040748,-69
1305240041299,-67
1305240041839,-65
1305240042404,-69
1305240043233,-70
1305240043783,-69
1305240044383,-65
1305240044968,-72
1305240045547,-72
1305240046087,-68
1305240046690,-71
1305240047282,-70
1305240047836,-72
1305240048428,-67
1305240049001,-72
1305240049584,-70
1305240050136,-69
1305240050735,-68
1305240051304,-71
1305240051882,-69
1305240052447,
1305240053019,-70
1305240053580,-67
1305240054126,-68
1305240054816,-69
1305240055378,-71
1305240055957,-69
1305240056507,-71
1305240057081,-68
1305240057653,-68
1305240058224,-68
1305240058820,-70
1305240059392,-67
1305240059942,-67
1305240060496,-71
1305240061079,-69
1305240061644,-67
1305240062187,-70
1305240062797,-70
1305240063382,-69
1305240063956,-70
1305240064504,-70
1305240065079,-68
1305240065682,-68
1305240066567,-71
1305240067156,-72
1305240067726,-73
1305240068282,-69
1305240068876,-68
1305240069446,-72
1305240070013,-69
1305240070560,-71
1305240071172,-72
1305240071742,-72
1305240072288,-68
1305240072897,-73
1305240073469,-72
1305240074064,-69
1305240074624,-68
1305240075204,-71
1305240075766,-66
1305240076336,-68
1305240076931,-70
1305240077511,-74
1305240078091,-68
1305240078645,-68
1305240079209,-72
1305240079793,-69
1305240080358,-68
1305240080936,-73
1305240081541,-71
1305240082375,-71
1305240082998,-69
1305240083562,-72
1305240084142,-72
1305240084693,-70
1305240085263,-68
1305240085837,-71
1305240086365,-69
1305240086923,-67
1305240087489,-72
1305240088080,-73
1305240088647,-67
1305240089250,-72
1305240089877,-72
1305240090421,-68
1305240090964,-68
1305240091541,-72
1305240092120,-69
1305240092666,-69
1305240093280,-71
1305240093841,-72
1305240094443,-68
1305240094972,-68
1305240095510,-73
1305240096063,-67
1305240096616,-71
1305240097221,-71
1305240097783,-69
1305240098367,-68
1305240098914,-72
1305240099486,-67
1305240100054,-68
1305240100626,-72
1305240101223,-74
1305240102132,-75
1305240102691,-67
1305240103280,-67
1305240103859,-72
1305240104416,-68
1305240104954,-68
1305240105553,-73
1305240106131,-73
1305240106710,-68
1305240107303,-67
1305240107867,-72
1305240108437,-68
1305240108998,-68
1305240109596,-69
1305240110148,-68
1305240110705,-69
1305240111254,-72
1305240111828,-72
1305240112413,-67
1305240112964,-73
1305240113531,-72
1305240114200,-68
1305240114742,-67
1305240115292,-71
1305240115866,-67
1305240116422,-67
1305240116981,-73
1305240117568,-70
1305240118135,-68
1305240118786,-72
1305240119343,-71
1305240119913,-68
1305240120515,-68
1305240121068,-71
1305240121665,-67
1305240122233,-67
1305240122776,-72
1305240123327,-71
1305240123896,-66
1305240124474,-72
1305240125037,-70
1305240125650,-67
1305240126249,-69
1305240126834,-72
1305240127375,-68
1305240127941,-68
1305240128496,-72
1305240129032,-72
1305240129626,-69
1305240130216,
1305240130783,-72
1305240131335,-67
1305240131913,-68
1305240132494,-72
1305240133050,-72
1305240133625,-68
1305240134194,-71
1305240134760,-68
1305240135316,-67
1305240135903,-72
1305240136471,-72
1305240137044,-67
1305240137603,-72
1305240138175,-71
1305240138738,-67
1305240139274,-69
1305240139864,-71
1305240140455,-69
1305240141018,-67
1305240141568,-73
1305240142148,-68
1305240142727,-67
1305240143286,-71
1305240143881,-71
1305240144437,-68
1305240144996,-68
1305240145533,-74
1305240146107,-69
1305240146674,-67
1305240147237,-71
1305240147833,-67
1305240148409,-68
1305240148968,-71
1305240149520,-71
1305240150106,-68
1305240150713,-72
1305240151463,-70
1305240152012,-70
1305240152571,-67
1305240153160,-67
1305240153699,-72
1305240154639,-68
1305240155242,-70
1305240155798,-68
1305240156368,-72
1305240156966,-72
1305240157506,-68
1305240158095,-73
1305240158670,-70
1305240159289,-68
1305240159827,-68
1305240160422,-72
1305240161003,-71
1305240161554,-68
1305240162135,-70
1305240162702,-72
1305240163260,-67
1305240163796,-70
1305240164369,-71
1305240164942,-68
1305240165489,-70
1305240166085,-71
1305240167002,-73
1305240167547,-72
1305240168126,-67
1305240168680,-70
1305240169246,-71
1305240169803,-68
1305240170381,-73
1305240170975,-68
1305240171597,-68
1305240172166,-67
1305240172739,-71
1305240173302,-71
1305240173861,-69
1305240174457,-71
1305240175020,-74
1305240175613,-69
1305240176172,-69
1305240176762,-72
1305240177317,-68
1305240177870,-69
1305240178503,-74
1305240179078,-74
1305240179644,-67
1305240180182,-75
1305240180751,-73
1305240181316,-69
1305240181858,-68
1305240182464,-73
1305240183024,-68
1305240183582,-67
1305240184123,-73
1305240184706,-69
1305240185272,-67
1305240185815,-73
1305240186400,-75
1305240186961,-68
1305240187531,-73
1305240188091,-72
1305240188708,-69
1305240189312,-68
1305240189931,-73
1305240190526,-73
1305240191101,-69
1305240191686,-75
1305240192230,-74
1305240192798,-69
1305240193387,-68
1305240193946,-75
1305240194555,-68
1305240195129,-68
1305240195697,-74
1305240196254,-74
1305240196837,-69
1305240197397,
1305240197957,-73
1305240198510,-68
1305240199089,-68
1305240199650,-73
1305240200214,-69
1305240200804,-69
1305240201614,-73
1305240202156,-74
1305240202744,-74
1305240203302,-69
1305240203892,-73
1305240204453,-73
1305240205030,-67
1305240205613,-73
1305240206172,-73
1305240206724,-70
1305240207301,-72
1305240207883,-73
1305240208451,-67
1305240209029,-68
1305240209585,-73
1305240210122,-72
1305240210677,-70
1305240211241,-74
1305240211824,-71
1305240212392,-69
1305240213005,-69
1305240214019,-68
1305240214569,-72
1305240215144,-72
1305240215718,-70
1305240216264,-69
1305240216857,-72
1305240217420,-70
1305240217988,-69
1305240218561,-72
1305240219121,-70
1305240219684,-69
1305240220244,-73
1305240221014,-73
1305240221574,-69
1305240222178,-70
1305240222713,-74
1305240223282,-74
1305240223841,-68
1305240224407,-72
1305240225110,-73
1305240225692,-68
1305240226276,-68
1305240226810,-73
1305240227384,-73
1305240227943,-68
1305240228484,-74
1305240229069,-74
1305240229661,-68
1305240230220,-69
1305240230757,-73
1305240231347,-69
1305240231916,-70
1305240232451,-73
1305240233025,-69
1305240233588,-70
1305240234185,-72
1305240234737,-74
1305240235322,-69
1305240235894,-72
1305240236461,-74
1305240237016,-68
1305240237591,-69
1305240238182,-73
1305240238747,-69
1305240239338,-69
1305240239905,-71
1305240240490,-74
1305240241032,-71
1305240241602,-73
1305240242190,-72
1305240242733,-69
1305240243328,-71
1305240243892,-73
1305240244463,-69
1305240245050,-69
1305240245615,-72
1305240246201,-74
1305240246771,-70
1305240247369,-72
1305240247960,-72
1305240248538,-69
1305240249123,-68
1305240249712,-75
1305240250317,-74
1305240250859,-68
1305240251449,-68
1305240252020,-73
1305240252579,-68
1305240253126,-68
1305240253660,-74
1305240254469,-75
1305240255043,-68
1305240255643,-69
1305240256217,-73
1305240256750,-67
1305240257331,-70
1305240257892,-74
1305240258495,-71
1305240259053,-68
1305240259662,-71
1305240260229,-74
1305240260776,-69
1305240261334,-70
1305240261908,-74
1305240262485,-68
1305240263047,-69
1305240263638,-72
1305240264236,-73
1305240264785,-69
1305240265336,-74
1305240265905,-73
1305240266476,-69
1305240267027,-72
1305240267577,-76
1305240268169,-68
1305240268750,-70
1305240269302,-74
1305240269864,-72
1305240270425,-68
1305240270972,-71
1305240271563,-73
1305240272091,-67
1305240272658,-73
1305240273209,-69
1305240273800,-68
1305240274368,-73
1305240274964,-73
1305240275506,-68
1305240276197,-69
1305240276726,-75
1305240277271,-70
1305240277861,-70
1305240278439,-73
1305240279003,-75
1305240279546,-69
1305240280116,-69
1305240280682,-74
1305240281297,-68
1305240281885,-69
1305240282486,-75
1305240283056,-69
1305240283600,-69
1305240284185,-74
1305240284755,-73
1305240285310,-69
1305240285903,-68
1305240286449,
1305240287030,-68
1305240287827,-69
1305240288382,-68
1305240288956,
1305240289518,-72
1305240290106,-68
1305240290681,-73
1305240291236,-72
1305240291774,-69
1305240292319,-72
1305240292883,-69
1305240293419,-68
1305240294017,-73
1305240294613,-73
1305240295211,-69
1305240295756,-69
1305240296338,
1305240296920,-67
1305240297457,-68
1305240298034,-73
1305240298610,-73
1305240299192,-69
1305240300161,-74
1305240300721,-68
1305240301279,-73
1305240301823,-67
1305240302393,-68
1305240302963,-73
1305240303518,-72
1305240304094,-68
1305240304649,-71
1305240305203,-74
1305240305744,-69
1305240306325,-72
1305240306879,-74
1305240307491,-68
1305240308027,-70
1305240308594,-72
1305240309189,-76
1305240309752,-69
1305240310329,-74
1305240310883,-68
1305240311414,-69
1305240311962,-74
1305240312542,-73
1305240313120,-69
1305240313665,-73
1305240314238,-71
1305240314799,-69
1305240315379,-73
1305240315926,-73
1305240316479,-69
1305240317031,-68
1305240317594,-70
1305240318152,-68
1305240318731,-68
1305240319289,-73
1305240319828,-68
1305240320417,-69
1305240320972,-74
1305240321540,-69
1305240322089,-69
1305240322677,-73
1305240323391,-76
1305240323938,-69
1305240324521,-67
1305240325088,-74
1305240325660,-74
1305240326205,-68
1305240326785,-74
1305240327363,-74
1305240327896,-70
1305240328478,-69
1305240329053,-75
1305240329610,-72
1305240330156,-71
1305240330743,-72
1305240331330,-73
1305240331876,-70
1305240332454,-72
1305240333024,-73
1305240333600,-69
1305240334138,-75
1305240334729,-72
1305240335298,-70
1305240335855,-73
1305240336397,-73
1305240336975,-69
1305240337545,-68
1305240338087,-74
1305240338679,-70
1305240339243,-68
1305240339808,-74
1305240340349,-72
1305240340925,-70
1305240341500,-72
1305240342060,-74
1305240342646,-69
1305240343236,-69
1305240343820,-72
1305240344394,-74
1305240344981,-69
1305240345546,-74
1305240346370,-73
1305240346957,-73
1305240347532,-68
1305240348070,-69
1305240348619,-73
1305240349183,-69
1305240349753,-71
1305240350296,-72
1305240350924,-70
1305240351487,-69
1305240352052,-72
1305240352592,-69
1305240353155,-68
1305240353738,-73
1305240354280,-69
1305240354871,-68
1305240355440,-70
1305240356001,-72
1305240356557,-67
1305240357343,-73
1305240358143,-67
1305240358682,-72
1305240359248,-73
1305240359816,-68
1305240360370,-72
1305240360962,-74
1305240361531,-67
1305240362086,-68
1305240362632,-72
1305240363196,-69
1305240363758,-72
1305240364294,-72
1305240364836,-69
1305240365414,-68
1305240365994,-72
1305240366541,-74
1305240367139,-71
1305240367698,-72
1305240368265,-73
1305240369145,-73
1305240369722,-69
1305240370295,-68
1305240370835,-71
1305240371409,-68
1305240371972,-68
1305240372510,-73
1305240373091,-69
1305240373702,-68
1305240374269,-71
1305240374809,-73
1305240375382,-67
1305240375963,-71
1305240376493,-71
1305240377074,-69
1305240377662,-71
1305240378233,-71
1305240378775,-69
1305240379378,-69
1305240380012,-72
1305240380549,
1305240381145,-69
1305240381727,-69
1305240382287,-72
1305240382829,-69
1305240383427,-68
1305240384015,-72
1305240384572,-68
1305240385118,-69
1305240385679,-73
1305240386239,-72
1305240386781,-68
1305240387374,-72
1305240387954,-72
1305240388525,-68
1305240389075,-68
1305240389648,-71
1305240390215,-68
1305240390755,-68
1305240391313,-70
1305240391921,-76
1305240392491,-70
1305240393047,-70
1305240393624,-69
1305240394204,-69
1305240394746,-71
1305240395350,-74
1305240395918,-69
1305240396487,-71
1305240397030,-70
1305240397615,-68
1305240398190,-68
1305240398764,-69
1305240399308,-71
1305240399886,-68
1305240400461,-74
1305240401023,-73
1305240401623,-69
1305240402197,-71
1305240402756,-72
1305240403409,-69
1305240403943,-69
1305240404516,-72
1305240405057,-73
1305240405664,-68
1305240406236,-72
1305240406796,-72
1305240407345,-70
1305240407926,-72
1305240408471,-71
1305240409023,-69
1305240409620,-69
1305240410206,-72
1305240410796,-68
1305240411336,-69
1305240411905,-73
1305240412472,-71
1305240413040,
1305240413641,-72
1305240414198,-73
1305240414729,-71
1305240415272,-74
1305240415863,-72
1305240416425,-69
1305240416985,-72
1305240417547,-72
1305240418122,-69
1305240418711,-67
1305240419263,-73
1305240419826,-72
1305240420404,-69
1305240420976,-71
1305240421509,-73
1305240422087,-70
1305240422671,-72
1305240423210,-73
1305240423794,-70
1305240424346,-73
1305240424936,-72
1305240425475,-68
1305240426361,-70
1305240426917,-68
1305240427456,-74
1305240428248,-73
1305240428813,-73
1305240429350,-68
1305240429928,-71
1305240430494,-68
1305240431076,-68
1305240431621,-73
1305240432191,-72
1305240432759,-68
1305240433298,-75
1305240433894,-73
1305240434466,-68
1305240435024,-69
1305240435570,-72
1305240436145,-68
1305240436720,-68
1305240437285,-73
1305240437820,-70
1305240438388,-68
1305240438969,-74
1305240439518,-72
1305240440102,-70
1305240440657,-73
1305240441231,-73
1305240441770,-67
1305240442349,-73
1305240442914,-74
1305240443471,-70
1305240444072,-68
