starttime,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel
1294419988.74,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:92,-61,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:5B,-66,,,,,,,,,,,,,,
1294420011.79,00:1C:F0:CB:EC:92,-61,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:70,-87,,,,,,,,,,,,,,,,,,
1294420054.81,00:1C:F0:CB:EC:89,-73,00:19:5B:77:A5:EE,-83,00:15:6D:65:17:B6,-73,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294420077.76,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-85,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,,,
1294420100.69,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:95,-81,00:15:6D:65:17:B6,-72,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,
1294420123.64,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-75,,,,,,,,,,,,,,,,,,,,
1294420146.38,,,,,,,,,,,,,,,,,,,,,,,,
1294420169.22,00:1C:F0:CB:EC:5B,-67,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,,,
1294420192.05,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:92,-57,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,
1294420214.91,00:1C:F0:CB:EC:89,-70,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:92,-52,00:1C:F0:CB:EC:5B,-73,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,
1294420237.75,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:95,-83,,,,,,,,,,,,,,,,,,,,
1294420260.59,00:1C:F0:CB:EC:92,-61,00:15:6D:65:17:B6,-76,00:1C:F0:CB:EC:5B,-65,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294420283.42,00:1C:F0:CB:EC:92,-61,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:5B,-72,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,
1294420306.26,00:1C:F0:CB:EC:5B,-70,,,,,,,,,,,,,,,,,,,,,,
1294420329.2,00:1C:F0:CB:EC:92,-66,00:1C:F0:CB:EC:89,-74,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,,,
1294420352.14,00:1C:F0:CB:EC:92,-66,00:1C:F0:CB:EC:89,-69,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:70,-83,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,
1294420375.08,00:1C:F0:CB:EC:89,-69,,,,,,,,,,,,,,,,,,,,,,
1294420398.12,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:89,-70,00:19:5B:77:A5:EE,-81,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,
1294420420.95,00:19:5B:77:A5:EE,-83,00:0C:42:68:DE:D3,-81,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:92,-54,,,,,,,,,,,,,,,,
1294420443.89,00:19:5B:77:A5:EE,-81,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:92,-66,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,
1294420466.94,00:19:5B:77:A5:EE,-81,,,,,,,,,,,,,,,,,,,,,,
1294420489.79,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-51,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,
1294420532.71,00:0C:42:68:DE:D3,-82,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-81,,,,,,,,,,,,,,
1294420555.65,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:92,-66,,,,,,,,,,,,,,
1294420578.59,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:92,-60,,,,,,,,,,,,,,,,,,
1294420601.43,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-62,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-70,,,,,,,,,,,,,,,,
1294420624.27,00:1C:F0:CB:EC:92,-66,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:89,-69,,,,,,,,,,,,,,,,
1294420647.21,00:15:6D:65:17:B6,-73,,,,,,,,,,,,,,,,,,,,,,
1294420670.15,,,,,,,,,,,,,,,,,,,,,,,,
1294420713.16,00:1C:F0:CB:EC:89,-69,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,,,
1294420736.0,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:95,-84,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,
1294420758.85,00:1C:F0:CB:EC:95,-79,00:0C:42:68:DE:D3,-82,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-67,,,,,,,,,,,,,,,,
1294420781.7,00:1C:F0:CB:EC:95,-78,00:15:6D:65:17:B6,-76,00:1C:F0:CB:EC:89,-67,00:1C:F0:CB:EC:5B,-69,,,,,,,,,,,,,,,,
1294420804.54,00:1C:F0:CB:EC:89,-70,00:1C:F0:CB:EC:5B,-67,00:1C:F0:CB:E9:25,-87,00:1C:F0:CB:EC:92,-56,,,,,,,,,,,,,,,,
1294420827.48,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:5B,-76,00:15:6D:65:17:B6,-73,,,,,,,,,,,,,,,,,,
1294420850.33,00:1C:F0:CB:EC:89,-71,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:92,-61,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,,,
1294420893.36,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:92,-61,00:1C:F0:CB:EC:5B,-79,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,
1294420916.31,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,,,,,,,
1294420939.15,00:1C:F0:CB:EC:95,-81,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-73,00:1C:F0:CB:EC:92,-52,,,,,,,,,,,,,,,,
1294420962.09,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-74,,,,,,,,,,,,,,,,,,,,
1294420985.03,00:1C:F0:CB:EC:92,-67,00:1C:F0:CB:EC:5B,-71,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,
1294421007.88,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:5B,-72,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:89,-70,,,,,,,,,,,,,,,,
1294421030.83,00:1C:F0:CB:EC:5B,-72,,,,,,,,,,,,,,,,,,,,,,
1294421073.84,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:92,-64,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:89,-70,,,,,,,,,,,,,,,,
1294421096.77,00:1C:F0:CB:EC:89,-82,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,,,
1294421119.71,00:15:6D:65:17:B6,-72,00:0C:42:68:DE:D3,-83,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294421142.67,00:1C:F0:CB:EC:89,-70,,,,,,,,,,,,,,,,,,,,,,
1294421165.5,,,,,,,,,,,,,,,,,,,,,,,,
1294421188.35,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:89,-71,,,,,,,,,,,,,,,,,,,,
1294421211.19,00:0C:42:68:DE:D3,-83,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:92,-66,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,
1294421254.19,00:1C:F0:CB:EC:89,-70,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:92,-75,,,,,,,,,,,,,,,,,,
1294421277.15,00:19:5B:77:A5:EE,-81,,,,,,,,,,,,,,,,,,,,,,
1294421299.99,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:95,-79,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:92,-63,00:1C:F0:CB:EC:89,-71,,,,,,,,,,,,,,
1294421322.93,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:92,-60,,,,,,,,,,,,,,,,,,,,
1294421345.87,00:1C:F0:CB:EC:92,-51,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-73,00:1C:F0:CB:EC:5B,-73,,,,,,,,,,,,,,,,
1294421368.82,00:15:6D:65:17:B6,-70,00:1C:F0:CB:EC:89,-70,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:70,-85,,,,,,,,,,,,,,,,
1294421391.77,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:92,-63,00:1C:F0:CB:EC:95,-78,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,
1294421434.68,00:1C:F0:CB:EC:70,-85,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:92,-70,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294421457.62,00:1C:F0:CB:EC:92,-54,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:89,-79,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,
1294421480.47,00:1C:F0:CB:EC:92,-61,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:89,-69,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:5B,-72,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,
1294421503.41,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:5B,-78,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,
1294421526.25,00:1C:F0:CB:EC:89,-73,,,,,,,,,,,,,,,,,,,,,,
1294421549.2,00:1C:F0:CB:EC:89,-70,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-73,,,,,,,,,,,,,,,,,,
1294421572.15,00:1C:F0:CB:EC:5B,-64,00:1C:F0:CB:EC:92,-55,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294421595.09,00:1C:F0:CB:EC:92,-67,00:1C:F0:CB:EC:89,-70,00:1C:F0:CB:EC:95,-82,00:19:5B:77:A5:EE,-81,,,,,,,,,,,,,,,,
1294421618.03,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-72,,,,,,,,,,,,,,,,,,,,
1294421640.87,00:19:5B:77:A5:EE,-83,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:70,-84,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:5B,-65,,,,,,,,,,,,,,
1294421663.82,00:19:5B:77:A5:EE,-85,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:92,-54,,,,,,,,,,,,,,,,
1294421686.77,00:1C:F0:CB:EC:92,-62,00:1C:F0:CB:EC:70,-86,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,,,
1294421709.61,00:1C:F0:CB:EC:70,-83,00:15:6D:65:17:B6,-72,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,
1294421732.56,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,,,,,
1294421755.41,00:1C:F0:CB:EC:92,-63,,,,,,,,,,,,,,,,,,,,,,
1294421778.25,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:92,-63,00:15:6D:65:17:B6,-75,,,,,,,,,,,,,,,,,,
1294421801.19,00:1C:F0:CB:EC:92,-67,,,,,,,,,,,,,,,,,,,,,,
1294421824.13,00:1C:F0:CB:EC:92,-54,,,,,,,,,,,,,,,,,,,,,,
1294421846.98,00:1C:F0:CB:EC:5B,-67,00:19:5B:77:A5:EE,-86,,,,,,,,,,,,,,,,,,,,
1294421869.81,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:92,-76,00:1C:F0:CB:EC:95,-79,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,,,
1294421912.7,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:92,-65,00:1C:F0:CB:EC:89,-73,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,
1294421935.55,00:1C:F0:CB:EC:92,-64,00:1C:F0:CB:EC:89,-67,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,,,,,
1294421958.4,00:1C:F0:CB:EC:89,-73,00:1C:F0:CB:EC:5B,-67,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,
1294421981.24,,,,,,,,,,,,,,,,,,,,,,,,
1294422004.08,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:95,-79,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,,,
1294422027.02,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:92,-64,,,,,,,,,,,,,,,,,,,,
1294422049.97,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:92,-61,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:5B,-78,00:1C:F0:CB:EC:95,-82,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,
1294422092.99,00:1C:F0:CB:EC:92,-75,00:1C:F0:CB:EC:89,-73,,,,,,,,,,,,,,,,,,,,
1294422115.84,00:1C:F0:CB:EC:89,-70,00:1C:F0:CB:EC:5B,-78,00:1C:F0:CB:EC:95,-80,00:0C:42:68:DE:D3,-80,,,,,,,,,,,,,,,,
1294422138.78,00:1C:F0:CB:EC:89,-69,00:1C:F0:CB:EC:5B,-67,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:70,-86,00:1C:F0:CB:EC:95,-78,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,
1294422161.72,00:1C:F0:CB:EC:89,-69,00:1C:F0:CB:EC:95,-81,00:15:6D:65:17:B6,-76,,,,,,,,,,,,,,,,,,
1294422184.67,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,,,,,,,
1294422207.61,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:5B,-77,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,
1294422230.56,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:92,-61,00:15:6D:65:17:B6,-74,,,,,,,,,,,,,,,,,,
1294422273.59,00:1C:F0:CB:EC:92,-61,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:E9:25,-87,,,,,,,,,,,,,,,,,,
1294422296.43,00:1C:F0:CB:EC:89,-74,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-79,,,,,,,,,,,,,,,,,,
1294422319.37,00:1C:F0:CB:EC:92,-51,00:1C:F0:CB:EC:5B,-73,00:19:5B:77:A5:EE,-83,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,
1294422342.23,00:1C:F0:CB:EC:92,-51,00:15:6D:65:17:B6,-74,,,,,,,,,,,,,,,,,,,,
1294422365.17,00:15:6D:65:17:B6,-76,00:1C:F0:CB:EC:5B,-67,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294422388.11,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:89,-69,,,,,,,,,,,,,,,,,,,,
1294422411.16,00:1C:F0:CB:EC:5B,-67,00:1C:F0:CB:EC:95,-81,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,,,
1294422454.08,,,,,,,,,,,,,,,,,,,,,,,,
1294422476.93,,,,,,,,,,,,,,,,,,,,,,,,
1294422499.87,00:1C:F0:CB:EC:92,-66,00:1C:F0:CB:EC:5B,-65,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,
1294422522.82,00:1C:F0:CB:EC:92,-54,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,,,
1294422545.66,00:1C:F0:CB:EC:95,-84,00:19:5B:77:A5:EE,-85,,,,,,,,,,,,,,,,,,,,
1294422568.49,00:1C:F0:CB:EC:5B,-69,,,,,,,,,,,,,,,,,,,,,,
1294422591.33,00:1C:F0:CB:EC:92,-60,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:95,-82,00:0C:42:68:DE:D3,-80,,,,,,,,,,,,,,,,
1294422634.35,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:92,-61,00:1C:F0:CB:EC:89,-67,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,,,
1294422657.29,00:1C:F0:CB:EC:89,-69,00:19:5B:77:A5:EE,-85,,,,,,,,,,,,,,,,,,,,
1294422680.13,,,,,,,,,,,,,,,,,,,,,,,,
1294422703.08,00:1C:F0:CB:EC:92,-51,00:1C:F0:CB:EC:89,-70,00:1C:F0:CB:EC:95,-78,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,
1294422726.02,00:1C:F0:CB:EC:92,-51,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,,,,,
1294422748.95,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,,,,,
1294422771.9,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:5B,-64,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,
1294422814.82,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:5B,-74,,,,,,,,,,,,,,,,,,
1294422837.67,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,
1294422860.51,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:89,-71,00:1C:F0:CB:EC:95,-78,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,
1294422883.45,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,,,,,,,
1294422906.29,00:1C:F0:CB:EC:92,-65,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:5B,-75,00:19:5B:77:A5:EE,-88,,,,,,,,,,,,,,,,
1294422929.22,00:1C:F0:CB:EC:92,-52,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-75,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,,,
1294422952.16,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:89,-73,,,,,,,,,,,,,,,,,,,,
1294422975.11,00:15:6D:65:17:B6,-72,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:89,-76,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:5B,-62,,,,,,,,,,,,,,
1294422998.05,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:89,-69,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:5B,-78,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,
1294423021.01,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,,,,,,,
1294423043.96,00:1C:F0:CB:EC:95,-82,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:89,-66,00:15:6D:67:1D:F3,-84,00:0C:42:68:DE:D3,-85,,,,,,,,,,,,,,
1294423066.9,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-69,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,
1294423089.73,,,,,,,,,,,,,,,,,,,,,,,,
1294423112.68,00:1C:F0:CB:EC:92,-58,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,
1294423135.52,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294423158.46,00:1C:F0:CB:EC:92,-58,00:1C:F0:CB:EC:95,-77,,,,,,,,,,,,,,,,,,,,
1294423181.42,00:1C:F0:CB:EC:92,-51,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:E9:25,-85,00:15:6D:65:17:B6,-72,,,,,,,,,,,,,,,,
1294423204.37,,,,,,,,,,,,,,,,,,,,,,,,
1294423227.3,00:1C:F0:CB:EC:89,-71,,,,,,,,,,,,,,,,,,,,,,
1294423250.14,00:1C:F0:CB:EC:89,-71,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:92,-51,,,,,,,,,,,,,,,,,,
1294423293.13,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,,,
1294423315.98,,,,,,,,,,,,,,,,,,,,,,,,
1294423338.83,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:89,-71,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,
1294423361.67,00:1C:F0:CB:EC:95,-83,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,
1294423384.62,00:1C:F0:CB:EC:95,-80,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:89,-70,,,,,,,,,,,,,,,,,,
1294423407.56,00:1C:F0:CB:EC:5B,-67,,,,,,,,,,,,,,,,,,,,,,
1294423430.49,00:1C:F0:CB:EC:92,-59,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,,,,,
1294423473.4,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,,,,,
1294423496.35,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,,,
1294423519.29,00:1C:F0:CB:EC:5B,-74,00:1C:F0:CB:EC:95,-81,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-73,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,
1294423542.24,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:89,-70,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,
1294423565.08,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,,,,,,,
1294423587.91,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:89,-73,00:0C:42:68:DE:D3,-85,00:15:6D:65:17:B6,-73,,,,,,,,,,,,,,,,
1294423610.75,00:15:6D:65:17:B6,-73,,,,,,,,,,,,,,,,,,,,,,
1294423653.68,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,,,
1294423676.52,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,,,
1294423699.36,00:1C:F0:CB:EC:89,-67,00:19:5B:77:A5:EE,-86,00:1C:F0:CB:EC:95,-78,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,
1294423722.21,00:1C:F0:CB:EC:95,-78,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,,,
1294423745.05,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-73,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,
1294423768.0,00:19:5B:77:A5:EE,-85,00:1C:F0:CB:EC:92,-66,,,,,,,,,,,,,,,,,,,,
1294423790.95,,,,,,,,,,,,,,,,,,,,,,,,
1294423833.86,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:92,-60,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,
1294423856.8,00:1C:F0:CB:EC:92,-68,00:1C:F0:CB:EC:89,-70,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294423879.75,00:1C:F0:CB:EC:92,-60,00:1C:F0:CB:EC:89,-73,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-67,00:19:5B:77:A5:EE,-81,,,,,,,,,,,,,,
1294423902.6,00:1C:F0:CB:EC:89,-81,,,,,,,,,,,,,,,,,,,,,,
1294423925.44,,,,,,,,,,,,,,,,,,,,,,,,
1294423948.28,,,,,,,,,,,,,,,,,,,,,,,,
1294423971.21,00:1C:F0:CB:EC:89,-73,,,,,,,,,,,,,,,,,,,,,,
1294424014.24,00:1C:F0:CB:EC:89,-64,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-76,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294424037.19,,,,,,,,,,,,,,,,,,,,,,,,
1294424060.04,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,,,,,,,
1294424082.98,00:1C:F0:CB:EC:89,-70,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,
1294424105.92,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,,,,,
1294424128.87,00:1C:F0:CB:EC:92,-68,00:1C:F0:CB:EC:89,-70,,,,,,,,,,,,,,,,,,,,
1294424151.83,00:1C:F0:CB:EC:92,-60,,,,,,,,,,,,,,,,,,,,,,
1294424194.87,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:89,-72,,,,,,,,,,,,,,,,,,,,
1294424217.83,00:1C:F0:CB:EC:5B,-70,,,,,,,,,,,,,,,,,,,,,,
1294424240.78,00:1C:F0:CB:EC:89,-70,00:0C:42:68:DE:D3,-83,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:92,-67,,,,,,,,,,,,,,,,
1294424263.72,00:15:6D:65:17:B6,-71,00:1C:F0:CB:EC:5B,-71,,,,,,,,,,,,,,,,,,,,
1294424286.56,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:95,-84,,,,,,,,,,,,,,,,,,,,
1294424309.5,00:1C:F0:CB:EC:95,-79,00:15:6D:65:17:B6,-73,,,,,,,,,,,,,,,,,,,,
1294424332.35,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:92,-61,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,
1294424355.31,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,
1294424378.25,00:15:6D:65:17:B6,-76,00:1C:F0:CB:EC:89,-71,,,,,,,,,,,,,,,,,,,,
1294424401.18,,,,,,,,,,,,,,,,,,,,,,,,
1294424424.14,00:1C:F0:CB:EC:89,-73,00:1C:F0:CB:EC:95,-78,00:1C:F0:CB:EC:5B,-64,,,,,,,,,,,,,,,,,,
1294424447.08,00:1C:F0:CB:EC:5B,-66,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,
1294424470.13,00:1C:F0:CB:EC:5B,-69,,,,,,,,,,,,,,,,,,,,,,
1294424493.1,00:1C:F0:CB:EC:92,-68,,,,,,,,,,,,,,,,,,,,,,
1294424516.04,,,,,,,,,,,,,,,,,,,,,,,,
1294424538.89,00:1C:F0:CB:EC:70,-85,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:92,-56,00:1C:F0:CB:EC:5B,-64,,,,,,,,,,,,,,,,
1294424561.84,,,,,,,,,,,,,,,,,,,,,,,,
1294424584.69,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:89,-74,00:1C:F0:CB:EC:5B,-65,,,,,,,,,,,,,,,,,,
