TimeMs,00:1c:f0:cb:ec:95.APRSSI
1305186350343,-87
1305186352681,-92
1305186355477,-92
1305186357964,-92
1305186360412,-92
1305186362689,-86
1305186365638,-87
1305186368417,-86
1305186371076,-88
1305186373596,-88
1305186375801,-88
1305186379964,-88
1305186382512,-88
1305186385438,-86
1305186387986,-86
1305186390641,-92
1305186393281,-87
1305186395524,-88
1305186398077,-88
1305186400766,-87
1305186403245,-86
1305186405286,-92
1305186408153,-92
1305186410537,-85
1305186413207,-90
1305186415917,-88
1305186418253,-87
1305186422501,-89
1305186425158,-89
1305186428130,-87
1305186430749,-85
1305186434128,-86
1305186437556,-85
1305186440123,-84
1305186442687,-84
1305186445154,-92
1305186447628,-92
1305186450237,-92
1305186452631,-86
1305186455470,-92
1305186458129,-92
1305186459960,-88
1305186463796,-90
1305186467606,-90
1305186470108,-88
1305186472935,-92
1305186475588,-92
1305186478591,-92
1305186481233,-92
1305186483469,-92
1305186485829,-92
1305186488357,-87
1305186491592,-88
1305186494467,-92
1305186497253,-87
1305186499716,-92
1305186501910,-87
1305186506371,-92
1305186509107,-92
1305186511633,-87
1305186513839,-87
1305186516268,-92
1305186518928,-84
1305186521729,-88
1305186525087,-92
1305186528500,-86
1305186531590,-87
1305186534014,-87
1305186536511,-88
1305186539173,-87
1305186541559,-87
1305186543906,-92
1305186547515,-92
1305186549921,-92
1305186551968,-92
1305186554664,-86
1305186557522,-92
1305186560096,-92
1305186562785,-91
1305186565487,-89
1305186568329,-88
1305186571083,-84
1305186573807,-92
1305186576575,-89
1305186579279,-92
1305186581592,-88
1305186583859,-87
1305186587681,-87
1305186590548,-87
1305186593219,-89
1305186595895,-89
1305186598686,-90
1305186601612,-92
1305186604714,-88
1305186607411,-88
1305186610220,-88
1305186612723,-88
1305186615334,-87
1305186618182,-87
1305186620908,-92
1305186623490,-92
1305186625720,-87
1305186629537,-85
1305186632153,-85
1305186634916,-88
1305186637851,-88
1305186640835,-88
1305186643989,-87
1305186647025,-86
1305186649648,-91
1305186653904,-89
1305186657673,-92
1305186660926,-92
1305186665095,-92
1305186667724,-92
1305186670006,-92
1305186672390,-88
1305186676098,-88
1305186678811,-88
1305186681730,-92
1305186684401,-92
1305186687214,-92
1305186689756,-92
1305186693419,-92
1305186695215,-92
1305186698098,-92
1305186700876,-88
1305186704510,-88
1305186706893,-88
1305186709947,-92
1305186712474,-92
1305186714931,-92
1305186718507,-92
1305186720792,-92
1305186723240,-92
1305186726041,-89
1305186728848,-89
1305186731849,-92
1305186734765,-88
1305186737543,-88
1305186740501,-87
1305186743631,-87
1305186747180,-86
1305186750174,-86
1305186753023,-85
1305186755239,-85
1305186757724,-92
1305186761254,-87
1305186763812,-87
1305186766627,-87
1305186769234,-92
1305186771680,-92
1305186773915,-92
1305186776494,-92
1305186778926,-86
1305186781498,-92
1305186784248,-92
1305186787412,-86
1305186790054,-88
1305186792628,-88
1305186795239,-87
1305186797975,-87
1305186801873,-92
1305186804172,-92
1305186806600,-86
1305186809241,-89
1305186811864,-88
1305186814133,-88
1305186816638,-92
1305186819064,-88
1305186821786,-88
1305186825155,-88
1305186827550,-88
1305186830825,-92
1305186833425,-92
1305186837834,-92
1305186840530,-92
1305186845470,-90
1305186848130,-90
1305186850660,-86
1305186853200,-92
1305186856123,-92
1305186858344,-92
1305186860644,-87
1305186863082,-86
1305186865583,-87
1305186868866,-88
1305186871235,-88
1305186873861,-92
1305186876332,-88
1305186878868,-88
1305186881250,-92
1305186884412,-92
1305186886773,-92
1305186889325,-86
1305186892061,-86
1305186895482,-92
1305186897591,-92
1305186899884,-92
1305186902339,-92
