"","x"
"12912",-60.34
"12913",-60.34
"12914",-60.3633333333333
"12915",-60.3333333333333
"12916",-60.3233333333333
"12917",-60.3433333333333
"12918",-60.3366666666667
"12919",-60.3266666666667
"12920",-60.3333333333333
"12921",-60.3366666666667
"12922",-60.3466666666667
"12923",-60.3666666666667
"12924",-60.3933333333333
"12925",-60.4133333333333
"12926",-60.4133333333333
"12927",-60.3933333333333
"12928",-60.37
"12929",-60.39
"12930",-60.3966666666667
"12931",-60.37
"12932",-60.35
"12933",-60.3433333333333
"12934",-60.3733333333333
"12935",-60.4166666666667
"12936",-60.4433333333333
"12937",-60.4433333333333
"12938",-60.5133333333333
"12939",-60.5233333333333
"12940",-60.5666666666667
"12941",-60.5866666666667
"12942",-60.5833333333333
"12943",-60.6466666666667
"12944",-60.5766666666667
"12945",-60.5
"12946",-60.47
"12947",-60.4466666666667
"12948",-60.4466666666667
"12949",-60.4433333333333
"12950",-60.4466666666667
"12951",-60.5133333333333
"12952",-60.4466666666667
"12953",-60.4133333333333
"12954",-60.3833333333333
"12955",-60.4033333333333
"12956",-60.43
"12957",-60.4266666666667
"12958",-60.41
"12959",-60.4
"12960",-60.4133333333333
"12961",-60.3633333333333
"12962",-60.3666666666667
"12963",-60.3666666666667
"12964",-60.31
"12965",-60.3133333333333
"12966",-60.3066666666667
"12967",-60.3066666666667
"12968",-60.2733333333333
"12969",-60.26
"12970",-60.2166666666667
"12971",-60.2133333333333
"12972",-60.26
"12973",-60.25
"12974",-60.2133333333333
"12975",-60.2066666666667
"12976",-60.1866666666667
"12977",-60.2066666666667
"12978",-60.18
"12979",-60.18
"12980",-60.2033333333333
"12981",-60.2066666666667
"12982",-60.22
"12983",-60.15
"12984",-60.1866666666667
"12985",-60.2
"12986",-60.1433333333333
"12987",-60.15
"12988",-60.17
"12989",-60.1666666666667
"12990",-60.1566666666667
"12991",-60.18
"12992",-60.13
"12993",-60.1366666666667
"12994",-60.1166666666667
"12995",-60.1166666666667
"12996",-60.07
"12997",-60.0066666666667
"12998",-60.01
"12999",-59.9733333333333
"13000",-59.9566666666667
"13001",-59.99
"13002",-60.0033333333333
"13003",-59.9766666666667
"13004",-59.9933333333333
"13005",-60
"13006",-59.9333333333333
"13007",-59.9066666666667
"13008",-59.9633333333333
"13009",-59.98
"13010",-59.9266666666667
"13011",-59.9166666666667
"13012",-59.9033333333333
"13013",-59.9233333333333
"13014",-59.9233333333333
"13015",-59.9766666666667
"13016",-59.9466666666667
"13017",-59.93
"13018",-59.92
"13019",-59.9166666666667
"13020",-59.92
"13021",-59.8866666666667
"13022",-59.8533333333333
"13023",-59.85
"13024",-59.8733333333333
"13025",-59.8766666666667
"13026",-59.9266666666667
"13027",-59.9133333333333
"13028",-59.89
"13029",-59.8666666666667
"13030",-59.9366666666667
"13031",-59.9333333333333
"13032",-59.95
"13033",-59.9033333333333
"13034",-59.9233333333333
"13035",-59.9333333333333
"13036",-59.9733333333333
"13037",-59.9833333333333
"13038",-59.9833333333333
"13039",-60.0033333333333
"13040",-60.0366666666667
"13041",-60.06
"13042",-60.0166666666667
"13043",-60.0166666666667
"13044",-59.95
"13045",-59.9366666666667
"13046",-59.94
"13047",-59.9466666666667
"13048",-59.9233333333333
"13049",-59.91
"13050",-59.8866666666667
"13051",-59.88
"13052",-59.8533333333333
"13053",-59.9066666666667
"13054",-59.9333333333333
"13055",-59.93
"13056",-59.95
"13057",-59.9433333333333
"13058",-59.9633333333333
"13059",-59.9866666666667
"13060",-60
"13061",-59.9733333333333
"13062",-59.9633333333333
"13063",-59.9266666666667
"13064",-59.95
"13065",-60.0166666666667
"13066",-59.9966666666667
"13067",-59.98
"13068",-59.9333333333333
"13069",-59.88
"13070",-59.81
"13071",-59.81
"13072",-59.8466666666667
"13073",-59.8266666666667
"13074",-59.8733333333333
"13075",-59.9033333333333
"13076",-59.9066666666667
"13077",-59.9233333333333
"13078",-59.89
"13079",-59.84
"13080",-59.7933333333333
"13081",-59.7733333333333
"13082",-59.7966666666667
"13083",-59.8
"13084",-59.8
"13085",-59.7833333333333
"13086",-59.83
"13087",-59.8
"13088",-59.83
"13089",-59.8566666666667
"13090",-59.9133333333333
"13091",-59.9566666666667
"13092",-59.9766666666667
"13093",-59.9533333333333
"13094",-60
"13095",-60.0066666666667
"13096",-59.9466666666667
"13097",-59.8633333333333
"13098",-59.81
"13099",-59.8233333333333
"13100",-59.8533333333333
"13101",-59.85
"13102",-59.8433333333333
"13103",-59.8933333333333
"13104",-59.8566666666667
"13105",-59.8166666666667
"13106",-59.7866666666667
"13107",-59.77
"13108",-59.7666666666667
"13109",-59.7233333333333
"13110",-59.7433333333333
"13111",-59.74
"13112",-59.7166666666667
"13113",-59.7733333333333
"13114",-59.7733333333333
"13115",-59.79
"13116",-59.8566666666667
"13117",-59.83
"13118",-59.81
"13119",-59.79
"13120",-59.8166666666667
"13121",-59.89
"13122",-59.88
"13123",-59.88
"13124",-59.95
"13125",-59.95
"13126",-60.0033333333333
"13127",-60.0033333333333
"13128",-60.0066666666667
"13129",-60.01
"13130",-60.02
"13131",-60.1
"13132",-60.0866666666667
"13133",-60.1166666666667
"13134",-60.0933333333333
"13135",-60.09
"13136",-60.12
"13137",-60.1
"13138",-60.0633333333333
"13139",-60.0066666666667
"13140",-59.9766666666667
"13141",-59.98
"13142",-59.98
"13143",-59.96
"13144",-60.0066666666667
"13145",-59.9866666666667
"13146",-60.01
"13147",-60.01
"13148",-60.0133333333333
"13149",-60.0533333333333
"13150",-60.0566666666667
"13151",-59.9866666666667
"13152",-59.9733333333333
"13153",-59.9733333333333
"13154",-60.0233333333333
"13155",-60.0233333333333
"13156",-60.0133333333333
"13157",-60.0333333333333
"13158",-60.05
"13159",-60.12
"13160",-60.0466666666667
"13161",-60
"13162",-59.98
"13163",-59.9833333333333
"13164",-60.01
"13165",-60.0233333333333
"13166",-60.02
"13167",-60
"13168",-60.05
"13169",-60.0933333333333
"13170",-60.07
"13171",-60.0666666666667
"13172",-60.0666666666667
"13173",-60.11
"13174",-60.1133333333333
"13175",-60.1166666666667
"13176",-60.1166666666667
"13177",-60.1
"13178",-60.1266666666667
"13179",-60.1466666666667
"13180",-60.0966666666667
"13181",-60.07
"13182",-60.0933333333333
"13183",-60.1233333333333
"13184",-60.1966666666667
"13185",-60.2133333333333
"13186",-60.1933333333333
"13187",-60.1833333333333
"13188",-60.19
"13189",-60.2633333333333
"13190",-60.2633333333333
"13191",-60.2833333333333
"13192",-60.2766666666667
"13193",-60.2566666666667
"13194",-60.3033333333333
"13195",-60.3166666666667
"13196",-60.3133333333333
"13197",-60.2933333333333
"13198",-60.27
"13199",-60.3066666666667
"13200",-60.32
"13201",-60.32
"13202",-60.2433333333333
"13203",-60.2866666666667
"13204",-60.3033333333333
"13205",-60.3366666666667
"13206",-60.32
"13207",-60.2833333333333
"13208",-60.2333333333333
"13209",-60.2133333333333
"13210",-60.2533333333333
"13211",-60.25
"13212",-60.3033333333333
"13213",-60.3633333333333
"13214",-60.3533333333333
"13215",-60.3866666666667
"13216",-60.4566666666667
"13217",-60.4566666666667
"13218",-60.4833333333333
"13219",-60.48
"13220",-60.51
"13221",-60.5366666666667
"13222",-60.5366666666667
"13223",-60.48
"13224",-60.48
"13225",-60.4666666666667
"13226",-60.4666666666667
"13227",-60.4566666666667
"13228",-60.4533333333333
"13229",-60.4333333333333
"13230",-60.4366666666667
"13231",-60.4133333333333
"13232",-60.4333333333333
"13233",-60.4266666666667
"13234",-60.4133333333333
"13235",-60.3966666666667
"13236",-60.3533333333333
"13237",-60.38
"13238",-60.3233333333333
"13239",-60.31
"13240",-60.2866666666667
"13241",-60.29
"13242",-60.32
"13243",-60.2766666666667
"13244",-60.3
"13245",-60.31
"13246",-60.2966666666667
"13247",-60.3466666666667
"13248",-60.3266666666667
"13249",-60.3
"13250",-60.2533333333333
"13251",-60.2533333333333
"13252",-60.2866666666667
"13253",-60.2766666666667
"13254",-60.27
"13255",-60.23
"13256",-60.18
"13257",-60.18
"13258",-60.2233333333333
"13259",-60.2166666666667
"13260",-60.2
"13261",-60.23
"13262",-60.2566666666667
"13263",-60.2666666666667
"13264",-60.2833333333333
"13265",-60.3166666666667
"13266",-60.3066666666667
"13267",-60.3166666666667
"13268",-60.3033333333333
"13269",-60.35
"13270",-60.38
"13271",-60.3333333333333
"13272",-60.2866666666667
"13273",-60.27
"13274",-60.2766666666667
"13275",-60.27
"13276",-60.26
"13277",-60.26
"13278",-60.29
"13279",-60.27
"13280",-60.26
"13281",-60.2633333333333
"13282",-60.2933333333333
"13283",-60.34
"13284",-60.32
"13285",-60.3833333333333
"13286",-60.3933333333333
"13287",-60.3433333333333
"13288",-60.34
"13289",-60.35
"13290",-60.35
"13291",-60.3366666666667
"13292",-60.33
"13293",-60.34
"13294",-60.3533333333333
"13295",-60.38
"13296",-60.3666666666667
"13297",-60.3666666666667
"13298",-60.35
"13299",-60.3466666666667
"13300",-60.3566666666667
"13301",-60.3333333333333
"13302",-60.35
"13303",-60.35
"13304",-60.3633333333333
"13305",-60.43
"13306",-60.5
"13307",-60.53
"13308",-60.4666666666667
"13309",-60.4533333333333
"13310",-60.5133333333333
"13311",-60.51
"13312",-60.5
"13313",-60.5033333333333
"13314",-60.5066666666667
"13315",-60.5266666666667
"13316",-60.51
"13317",-60.54
"13318",-60.54
"13319",-60.5166666666667
"13320",-60.5266666666667
"13321",-60.58
"13322",-60.5966666666667
"13323",-60.5833333333333
"13324",-60.6066666666667
"13325",-60.59
"13326",-60.5466666666667
"13327",-60.5666666666667
"13328",-60.5666666666667
"13329",-60.57
"13330",-60.5266666666667
"13331",-60.56
"13332",-60.5566666666667
"13333",-60.5633333333333
"13334",-60.54
"13335",-60.5366666666667
"13336",-60.51
"13337",-60.5033333333333
"13338",-60.4766666666667
"13339",-60.45
"13340",-60.4433333333333
"13341",-60.4266666666667
"13342",-60.41
"13343",-60.4066666666667
"13344",-60.4333333333333
"13345",-60.39
"13346",-60.3666666666667
"13347",-60.37
"13348",-60.39
"13349",-60.39
"13350",-60.4566666666667
"13351",-60.5033333333333
"13352",-60.5033333333333
"13353",-60.4766666666667
"13354",-60.4666666666667
"13355",-60.4366666666667
"13356",-60.4366666666667
"13357",-60.48
"13358",-60.5133333333333
"13359",-60.49
"13360",-60.52
"13361",-60.5633333333333
"13362",-60.5533333333333
"13363",-60.5566666666667
"13364",-60.5633333333333
"13365",-60.51
"13366",-60.47
"13367",-60.47
"13368",-60.4766666666667
"13369",-60.48
"13370",-60.4866666666667
"13371",-60.5
"13372",-60.49
"13373",-60.53
"13374",-60.5333333333333
"13375",-60.5033333333333
"13376",-60.5133333333333
"13377",-60.4966666666667
"13378",-60.49
"13379",-60.4933333333333
"13380",-60.4866666666667
"13381",-60.45
"13382",-60.4966666666667
"13383",-60.4866666666667
"13384",-60.5266666666667
"13385",-60.5366666666667
"13386",-60.4766666666667
"13387",-60.48
"13388",-60.4433333333333
"13389",-60.4033333333333
"13390",-60.3533333333333
"13391",-60.3166666666667
"13392",-60.3166666666667
"13393",-60.36
"13394",-60.32
"13395",-60.35
"13396",-60.3566666666667
"13397",-60.3766666666667
"13398",-60.3833333333333
"13399",-60.3733333333333
"13400",-60.3433333333333
"13401",-60.3233333333333
"13402",-60.31
"13403",-60.2466666666667
"13404",-60.2466666666667
"13405",-60.2533333333333
"13406",-60.2533333333333
"13407",-60.2866666666667
"13408",-60.3066666666667
"13409",-60.3133333333333
"13410",-60.3166666666667
"13411",-60.38
"13412",-60.38
"13413",-60.33
"13414",-60.3533333333333
"13415",-60.3566666666667
"13416",-60.3566666666667
"13417",-60.34
"13418",-60.36
"13419",-60.3866666666667
"13420",-60.3633333333333
"13421",-60.2933333333333
"13422",-60.3633333333333
"13423",-60.3633333333333
"13424",-60.3133333333333
"13425",-60.2766666666667
"13426",-60.2433333333333
"13427",-60.2366666666667
"13428",-60.2333333333333
"13429",-60.2133333333333
"13430",-60.2166666666667
"13431",-60.1533333333333
"13432",-60.18
"13433",-60.14
"13434",-60.1233333333333
"13435",-60.1533333333333
"13436",-60.1933333333333
"13437",-60.1933333333333
"13438",-60.1833333333333
"13439",-60.1733333333333
"13440",-60.1733333333333
"13441",-60.15
"13442",-60.1433333333333
"13443",-60.1666666666667
"13444",-60.19
"13445",-60.19
"13446",-60.19
"13447",-60.1733333333333
"13448",-60.1766666666667
"13449",-60.1866666666667
"13450",-60.21
"13451",-60.21
"13452",-60.2333333333333
"13453",-60.2833333333333
"13454",-60.2166666666667
"13455",-60.2366666666667
"13456",-60.2466666666667
"13457",-60.2066666666667
"13458",-60.1666666666667
"13459",-60.1133333333333
"13460",-60.1133333333333
"13461",-60.1333333333333
"13462",-60.1566666666667
"13463",-60.2
"13464",-60.1566666666667
"13465",-60.15
"13466",-60.1433333333333
"13467",-60.1633333333333
"13468",-60.1333333333333
"13469",-60.09
"13470",-60.0966666666667
"13471",-60.0666666666667
"13472",-60.0866666666667
"13473",-60.0633333333333
"13474",-60.0433333333333
"13475",-60.1066666666667
"13476",-60.0866666666667
"13477",-60.11
"13478",-60.1033333333333
"13479",-60.11
"13480",-60.13
"13481",-60.1466666666667
"13482",-60.1166666666667
"13483",-60.1033333333333
"13484",-60.0366666666667
"13485",-60.0333333333333
"13486",-60.08
"13487",-60.0633333333333
"13488",-60.0833333333333
"13489",-60.01
"13490",-59.99
"13491",-60.0333333333333
"13492",-60.03
"13493",-60.04
"13494",-59.99
"13495",-59.9766666666667
"13496",-60.0266666666667
"13497",-60.0966666666667
"13498",-60.1366666666667
"13499",-60.0966666666667
"13500",-60.0733333333333
"13501",-60.0766666666667
"13502",-60.1066666666667
"13503",-60.0533333333333
"13504",-60.0566666666667
"13505",-60.0266666666667
"13506",-60.0333333333333
"13507",-60.0766666666667
"13508",-60.0966666666667
"13509",-60.1166666666667
"13510",-60.1366666666667
"13511",-60.12
"13512",-60.0866666666667
"13513",-60.0366666666667
"13514",-60.0466666666667
"13515",-60.0633333333333
"13516",-60.0333333333333
"13517",-60.0333333333333
"13518",-59.9966666666667
"13519",-59.99
"13520",-59.9633333333333
"13521",-59.92
"13522",-59.91
"13523",-59.91
"13524",-59.95
"13525",-59.9533333333333
"13526",-59.9466666666667
"13527",-59.9466666666667
"13528",-59.9266666666667
"13529",-59.94
"13530",-59.91
"13531",-59.93
"13532",-59.9133333333333
"13533",-59.9066666666667
"13534",-59.9566666666667
"13535",-59.9066666666667
"13536",-59.9333333333333
"13537",-59.92
"13538",-59.9066666666667
"13539",-59.8966666666667
"13540",-59.89
"13541",-59.87
"13542",-59.85
"13543",-59.83
"13544",-59.8533333333333
"13545",-59.86
"13546",-59.8633333333333
"13547",-59.8166666666667
"13548",-59.84
"13549",-59.8433333333333
"13550",-59.8666666666667
"13551",-59.8
"13552",-59.77
"13553",-59.7866666666667
"13554",-59.7933333333333
"13555",-59.8266666666667
"13556",-59.8266666666667
"13557",-59.8033333333333
"13558",-59.76
"13559",-59.7833333333333
"13560",-59.78
"13561",-59.7333333333333
"13562",-59.69
"13563",-59.67
"13564",-59.6433333333333
"13565",-59.6066666666667
"13566",-59.6266666666667
"13567",-59.61
"13568",-59.64
"13569",-59.5933333333333
"13570",-59.5766666666667
"13571",-59.6066666666667
"13572",-59.5866666666667
"13573",-59.6033333333333
"13574",-59.6
"13575",-59.6033333333333
"13576",-59.5833333333333
"13577",-59.5533333333333
"13578",-59.5533333333333
"13579",-59.5733333333333
"13580",-59.5733333333333
"13581",-59.6033333333333
"13582",-59.6233333333333
"13583",-59.5766666666667
"13584",-59.6366666666667
"13585",-59.6133333333333
"13586",-59.6033333333333
"13587",-59.6066666666667
"13588",-59.6066666666667
"13589",-59.58
"13590",-59.6166666666667
"13591",-59.6433333333333
"13592",-59.64
"13593",-59.6233333333333
"13594",-59.6266666666667
"13595",-59.6233333333333
"13596",-59.6266666666667
"13597",-59.6433333333333
"13598",-59.6933333333333
"13599",-59.69
"13600",-59.6666666666667
"13601",-59.6833333333333
"13602",-59.68
"13603",-59.68
"13604",-59.6566666666667
"13605",-59.66
"13606",-59.6033333333333
"13607",-59.5733333333333
"13608",-59.5733333333333
"13609",-59.54
"13610",-59.4966666666667
"13611",-59.5033333333333
"13612",-59.52
"13613",-59.52
"13614",-59.57
"13615",-59.53
"13616",-59.58
"13617",-59.59
"13618",-59.5833333333333
"13619",-59.5833333333333
"13620",-59.6266666666667
"13621",-59.5766666666667
"13622",-59.57
"13623",-59.6066666666667
"13624",-59.5766666666667
"13625",-59.6266666666667
"13626",-59.6266666666667
"13627",-59.61
"13628",-59.6233333333333
"13629",-59.69
"13630",-59.67
"13631",-59.6333333333333
"13632",-59.61
"13633",-59.5866666666667
"13634",-59.6066666666667
"13635",-59.6066666666667
"13636",-59.5833333333333
"13637",-59.59
"13638",-59.5966666666667
"13639",-59.58
"13640",-59.6033333333333
"13641",-59.6233333333333
"13642",-59.62
"13643",-59.6133333333333
"13644",-59.6233333333333
"13645",-59.6933333333333
"13646",-59.67
"13647",-59.68
"13648",-59.71
"13649",-59.71
"13650",-59.66
"13651",-59.6166666666667
"13652",-59.67
"13653",-59.6733333333333
"13654",-59.6633333333333
"13655",-59.6466666666667
"13656",-59.64
"13657",-59.64
"13658",-59.6433333333333
"13659",-59.71
"13660",-59.6666666666667
"13661",-59.6266666666667
"13662",-59.6466666666667
"13663",-59.6533333333333
"13664",-59.6966666666667
"13665",-59.6833333333333
"13666",-59.7033333333333
"13667",-59.71
"13668",-59.7266666666667
"13669",-59.7233333333333
"13670",-59.7333333333333
"13671",-59.7133333333333
"13672",-59.71
"13673",-59.6733333333333
"13674",-59.6166666666667
"13675",-59.6133333333333
"13676",-59.6733333333333
"13677",-59.7033333333333
"13678",-59.71
"13679",-59.71
"13680",-59.7366666666667
"13681",-59.7366666666667
"13682",-59.6666666666667
"13683",-59.6766666666667
"13684",-59.6133333333333
"13685",-59.63
"13686",-59.6166666666667
"13687",-59.6866666666667
"13688",-59.6866666666667
"13689",-59.7033333333333
"13690",-59.7066666666667
"13691",-59.7433333333333
"13692",-59.72
"13693",-59.6733333333333
"13694",-59.7333333333333
"13695",-59.6833333333333
"13696",-59.68
"13697",-59.69
"13698",-59.7166666666667
"13699",-59.7166666666667
"13700",-59.6766666666667
"13701",-59.6966666666667
"13702",-59.77
"13703",-59.7633333333333
"13704",-59.7666666666667
"13705",-59.8
"13706",-59.8533333333333
"13707",-59.8966666666667
"13708",-59.87
"13709",-59.8666666666667
"13710",-59.8666666666667
"13711",-59.7933333333333
"13712",-59.7933333333333
"13713",-59.7733333333333
"13714",-59.7733333333333
"13715",-59.75
"13716",-59.68
"13717",-59.6766666666667
"13718",-59.66
"13719",-59.6833333333333
"13720",-59.6866666666667
"13721",-59.7166666666667
"13722",-59.7
"13723",-59.74
"13724",-59.7166666666667
"13725",-59.7433333333333
"13726",-59.7533333333333
"13727",-59.7633333333333
"13728",-59.79
"13729",-59.79
"13730",-59.8266666666667
"13731",-59.8433333333333
"13732",-59.7933333333333
"13733",-59.7966666666667
"13734",-59.7933333333333
"13735",-59.77
"13736",-59.7166666666667
"13737",-59.72
"13738",-59.7733333333333
"13739",-59.7766666666667
"13740",-59.8266666666667
"13741",-59.9066666666667
"13742",-59.9166666666667
"13743",-59.8966666666667
"13744",-59.86
"13745",-59.9066666666667
"13746",-59.8866666666667
"13747",-59.8966666666667
"13748",-59.9066666666667
"13749",-59.8666666666667
"13750",-59.8733333333333
"13751",-59.9033333333333
"13752",-59.91
"13753",-59.8733333333333
"13754",-59.9433333333333
"13755",-59.95
"13756",-59.9566666666667
"13757",-60
"13758",-60
"13759",-60.06
"13760",-60.06
"13761",-60.0633333333333
"13762",-60.0633333333333
"13763",-59.9966666666667
"13764",-60.0233333333333
"13765",-60.0333333333333
"13766",-60.0466666666667
"13767",-60.0766666666667
"13768",-60.0866666666667
"13769",-60.0966666666667
"13770",-60.1233333333333
"13771",-60.1466666666667
"13772",-60.1533333333333
"13773",-60.15
"13774",-60.17
"13775",-60.1266666666667
"13776",-60.1233333333333
"13777",-60.1233333333333
"13778",-60.1466666666667
"13779",-60.16
"13780",-60.1733333333333
"13781",-60.2333333333333
"13782",-60.26
"13783",-60.2766666666667
"13784",-60.2833333333333
"13785",-60.26
"13786",-60.22
"13787",-60.24
"13788",-60.2466666666667
"13789",-60.32
"13790",-60.3466666666667
"13791",-60.3066666666667
"13792",-60.35
"13793",-60.3433333333333
"13794",-60.3766666666667
"13795",-60.3866666666667
"13796",-60.37
"13797",-60.3166666666667
"13798",-60.25
"13799",-60.3
"13800",-60.35
"13801",-60.39
"13802",-60.3733333333333
"13803",-60.3733333333333
"13804",-60.3766666666667
"13805",-60.3566666666667
"13806",-60.37
"13807",-60.3133333333333
"13808",-60.3133333333333
"13809",-60.3133333333333
"13810",-60.2866666666667
"13811",-60.3133333333333
"13812",-60.2933333333333
"13813",-60.3033333333333
"13814",-60.3033333333333
"13815",-60.27
"13816",-60.2466666666667
"13817",-60.2333333333333
"13818",-60.2366666666667
"13819",-60.25
"13820",-60.2466666666667
"13821",-60.3133333333333
"13822",-60.2933333333333
"13823",-60.2833333333333
"13824",-60.2366666666667
"13825",-60.2333333333333
"13826",-60.2533333333333
"13827",-60.26
"13828",-60.2766666666667
"13829",-60.28
"13830",-60.28
"13831",-60.2766666666667
"13832",-60.3233333333333
"13833",-60.3333333333333
"13834",-60.27
"13835",-60.2766666666667
"13836",-60.3066666666667
"13837",-60.31
"13838",-60.3633333333333
"13839",-60.3633333333333
"13840",-60.3466666666667
"13841",-60.36
"13842",-60.3766666666667
"13843",-60.43
"13844",-60.41
"13845",-60.4
"13846",-60.41
"13847",-60.4233333333333
"13848",-60.4666666666667
"13849",-60.4633333333333
"13850",-60.5033333333333
"13851",-60.5133333333333
"13852",-60.5133333333333
"13853",-60.5033333333333
"13854",-60.5066666666667
"13855",-60.49
"13856",-60.4833333333333
"13857",-60.5033333333333
"13858",-60.55
"13859",-60.5433333333333
"13860",-60.5433333333333
"13861",-60.58
"13862",-60.5966666666667
"13863",-60.6166666666667
"13864",-60.6333333333333
"13865",-60.6433333333333
"13866",-60.6233333333333
"13867",-60.6233333333333
"13868",-60.6266666666667
"13869",-60.6366666666667
"13870",-60.6733333333333
"13871",-60.6533333333333
"13872",-60.6633333333333
"13873",-60.6666666666667
"13874",-60.6833333333333
"13875",-60.6666666666667
"13876",-60.67
"13877",-60.68
"13878",-60.68
"13879",-60.69
"13880",-60.71
"13881",-60.7033333333333
"13882",-60.65
"13883",-60.66
"13884",-60.61
"13885",-60.5833333333333
"13886",-60.6266666666667
"13887",-60.6366666666667
"13888",-60.67
"13889",-60.6866666666667
"13890",-60.6566666666667
"13891",-60.64
"13892",-60.6433333333333
"13893",-60.6433333333333
"13894",-60.6333333333333
"13895",-60.64
"13896",-60.6466666666667
"13897",-60.6733333333333
"13898",-60.6333333333333
"13899",-60.69
"13900",-60.73
"13901",-60.7133333333333
"13902",-60.7166666666667
"13903",-60.73
"13904",-60.7533333333333
"13905",-60.7566666666667
"13906",-60.8166666666667
"13907",-60.8466666666667
"13908",-60.8966666666667
"13909",-60.9733333333333
"13910",-60.9866666666667
"13911",-60.9933333333333
"13912",-61.0266666666667
"13913",-61.0566666666667
"13914",-61.01
"13915",-61.02
"13916",-61.01
"13917",-61.0133333333333
"13918",-61.0133333333333
"13919",-61.0133333333333
"13920",-60.9766666666667
"13921",-60.9766666666667
"13922",-61.0033333333333
"13923",-60.9666666666667
"13924",-60.9866666666667
"13925",-60.95
"13926",-60.9866666666667
"13927",-60.9866666666667
"13928",-61
"13929",-60.9633333333333
"13930",-61.0066666666667
"13931",-61.0333333333333
"13932",-61.0366666666667
"13933",-61.0633333333333
"13934",-61.0666666666667
"13935",-61.0933333333333
"13936",-61.0966666666667
"13937",-61.1
"13938",-61.1166666666667
"13939",-61.1533333333333
"13940",-61.13
"13941",-61.18
"13942",-61.2066666666667
"13943",-61.2233333333333
"13944",-61.2433333333333
"13945",-61.2433333333333
"13946",-61.3
"13947",-61.27
"13948",-61.24
"13949",-61.2333333333333
"13950",-61.24
"13951",-61.2166666666667
"13952",-61.1433333333333
"13953",-61.17
"13954",-61.2
"13955",-61.2433333333333
"13956",-61.2366666666667
"13957",-61.1866666666667
"13958",-61.17
"13959",-61.1266666666667
"13960",-61.1566666666667
"13961",-61.2066666666667
"13962",-61.24
"13963",-61.24
"13964",-61.1933333333333
"13965",-61.1933333333333
"13966",-61.19
"13967",-61.2066666666667
"13968",-61.23
"13969",-61.27
"13970",-61.2666666666667
"13971",-61.3366666666667
"13972",-61.3666666666667
"13973",-61.4166666666667
"13974",-61.4766666666667
"13975",-61.53
"13976",-61.5133333333333
"13977",-61.4933333333333
"13978",-61.5033333333333
"13979",-61.5233333333333
"13980",-61.5033333333333
"13981",-61.5166666666667
"13982",-61.5233333333333
"13983",-61.52
"13984",-61.57
"13985",-61.5566666666667
"13986",-61.6033333333333
"13987",-61.55
"13988",-61.5866666666667
"13989",-61.5966666666667
"13990",-61.5733333333333
"13991",-61.5333333333333
"13992",-61.6033333333333
"13993",-61.6066666666667
"13994",-61.5733333333333
"13995",-61.6133333333333
"13996",-61.6133333333333
"13997",-61.6
"13998",-61.6133333333333
"13999",-61.5933333333333
"14000",-61.6633333333333
"14001",-61.6633333333333
"14002",-61.6266666666667
"14003",-61.6233333333333
"14004",-61.62
"14005",-61.59
"14006",-61.54
"14007",-61.4666666666667
"14008",-61.4833333333333
"14009",-61.49
"14010",-61.54
"14011",-61.5633333333333
"14012",-61.56
"14013",-61.5833333333333
"14014",-61.56
"14015",-61.5833333333333
"14016",-61.6233333333333
"14017",-61.67
"14018",-61.6766666666667
"14019",-61.6366666666667
"14020",-61.6533333333333
"14021",-61.6333333333333
"14022",-61.6266666666667
"14023",-61.6566666666667
"14024",-61.68
"14025",-61.65
"14026",-61.6466666666667
"14027",-61.6433333333333
"14028",-61.6166666666667
"14029",-61.6133333333333
"14030",-61.61
"14031",-61.5833333333333
"14032",-61.6066666666667
"14033",-61.6533333333333
"14034",-61.7
"14035",-61.6766666666667
"14036",-61.6766666666667
"14037",-61.6733333333333
"14038",-61.6666666666667
"14039",-61.6933333333333
"14040",-61.64
"14041",-61.5566666666667
"14042",-61.53
"14043",-61.53
"14044",-61.51
"14045",-61.51
"14046",-61.5066666666667
"14047",-61.4933333333333
"14048",-61.4766666666667
"14049",-61.5366666666667
"14050",-61.5033333333333
"14051",-61.4966666666667
"14052",-61.4933333333333
"14053",-61.4766666666667
"14054",-61.4433333333333
"14055",-61.44
"14056",-61.4366666666667
"14057",-61.39
"14058",-61.41
"14059",-61.3366666666667
"14060",-61.33
"14061",-61.3533333333333
"14062",-61.37
"14063",-61.38
"14064",-61.3933333333333
"14065",-61.4133333333333
"14066",-61.4333333333333
"14067",-61.4333333333333
"14068",-61.4066666666667
"14069",-61.4133333333333
"14070",-61.4033333333333
"14071",-61.39
"14072",-61.3766666666667
"14073",-61.39
"14074",-61.3633333333333
"14075",-61.3433333333333
"14076",-61.3366666666667
"14077",-61.3566666666667
"14078",-61.3166666666667
"14079",-61.3
"14080",-61.28
"14081",-61.2133333333333
"14082",-61.2
"14083",-61.1633333333333
"14084",-61.22
"14085",-61.1933333333333
"14086",-61.1966666666667
"14087",-61.1733333333333
"14088",-61.1433333333333
"14089",-61.09
"14090",-61.06
"14091",-61.0433333333333
"14092",-60.9933333333333
"14093",-61.0566666666667
"14094",-61
"14095",-60.9866666666667
"14096",-61.0033333333333
"14097",-61.0166666666667
"14098",-61.02
"14099",-60.96
"14100",-60.9733333333333
"14101",-60.9666666666667
"14102",-60.9533333333333
"14103",-60.9633333333333
"14104",-60.9533333333333
"14105",-60.9833333333333
"14106",-60.9866666666667
